sequence_id	detector	detector_version	detector_label	bgc_candidate_id	nucl_start	nucl_end	nucl_length	num_proteins	num_domains	num_bio_domains	deepbgc_score	product_activity	antibacterial	cytotoxic	inhibitor	antifungal	product_class	Alkaloid	NRP	Other	Polyketide	RiPP	Saccharide	Terpene	protein_ids	bio_pfam_ids	pfam_ids
CP042324.1	deepbgc	0.1.0	deepbgc	CP042324.1_8003684-8072768.1	8003684	8072768	69084	63	123	12	0.74116	cytotoxic	0.29	0.51	0.17	0.10		0.06	0.33	0.16	0.24	0.08	0.09	0.12	CP042324.1_CP042324.1_7107;CP042324.1_CP042324.1_7108;CP042324.1_CP042324.1_7109;CP042324.1_CP042324.1_7110;CP042324.1_CP042324.1_7111;CP042324.1_CP042324.1_7112;CP042324.1_CP042324.1_7113;CP042324.1_CP042324.1_7114;CP042324.1_CP042324.1_7115;CP042324.1_CP042324.1_7116;CP042324.1_CP042324.1_7117;CP042324.1_CP042324.1_7118;CP042324.1_CP042324.1_7119;CP042324.1_CP042324.1_7120;CP042324.1_CP042324.1_7121;CP042324.1_CP042324.1_7122;CP042324.1_CP042324.1_7123;CP042324.1_CP042324.1_7124;CP042324.1_CP042324.1_7125;CP042324.1_CP042324.1_7126;CP042324.1_CP042324.1_7127;CP042324.1_CP042324.1_7128;CP042324.1_CP042324.1_7129;CP042324.1_CP042324.1_7130;CP042324.1_CP042324.1_7131;CP042324.1_CP042324.1_7132;CP042324.1_CP042324.1_7133;CP042324.1_CP042324.1_7134;CP042324.1_CP042324.1_7135;CP042324.1_CP042324.1_7136;CP042324.1_CP042324.1_7137;CP042324.1_CP042324.1_7138;CP042324.1_CP042324.1_7139;CP042324.1_CP042324.1_7140;CP042324.1_CP042324.1_7141;CP042324.1_CP042324.1_7142;CP042324.1_CP042324.1_7143;CP042324.1_CP042324.1_7144;CP042324.1_CP042324.1_7145;CP042324.1_CP042324.1_7146;CP042324.1_CP042324.1_7147;CP042324.1_CP042324.1_7148;CP042324.1_CP042324.1_7149;CP042324.1_CP042324.1_7150;CP042324.1_CP042324.1_7151;CP042324.1_CP042324.1_7152;CP042324.1_CP042324.1_7153;CP042324.1_CP042324.1_7154;CP042324.1_CP042324.1_7155;CP042324.1_CP042324.1_7156;CP042324.1_CP042324.1_7157;CP042324.1_CP042324.1_7158;CP042324.1_CP042324.1_7159;CP042324.1_CP042324.1_7160;CP042324.1_CP042324.1_7161;CP042324.1_CP042324.1_7162;CP042324.1_CP042324.1_7163;CP042324.1_CP042324.1_7164;CP042324.1_CP042324.1_7165;CP042324.1_CP042324.1_7166;CP042324.1_CP042324.1_7167;CP042324.1_CP042324.1_7168;CP042324.1_CP042324.1_7169	PF03364;PF00561;PF08545;PF01636;PF01593;PF02894;PF08241;PF00501;PF01408;PF01266;PF01494;PF01370	PF04075;PF12802;PF01047;PF13463;PF09339;PF01325;PF14342;PF00561;PF12697;PF12146;PF12158;PF10604;PF03364;PF00652;PF14200;PF06439;PF06283;PF00652;PF14200;PF03422;PF00801;PF07995;PF01135;PF13489;PF01209;PF13847;PF13649;PF08241;PF13578;PF12698;PF12051;PF04229;PF01032;PF13476;PF00005;PF13555;PF13191;PF13304;PF06414;PF13671;PF01497;PF00300;PF13581;PF02518;PF07228;PF08448;PF08545;PF08392;PF00195;PF02909;PF00440;PF01494;PF07681;PF03067;PF02839;PF01957;PF01145;PF13229;PF07602;PF16990;PF03422;PF11350;PF00072;PF00486;PF00672;PF00512;PF02518;PF00115;PF12270;PF13631;PF00033;PF01292;PF03860;PF09995;PF00069;PF07714;PF01163;PF06293;PF01636;PF13374;PF13424;PF01946;PF01494;PF01266;PF12831;PF00890;PF07992;PF03486;PF01134;PF00070;PF13450;PF01593;PF05547;PF00144;PF00501;PF13193;PF00561;PF12697;PF12146;PF03096;PF04149;PF00582;PF07336;PF11706;PF01510;PF01636;PF01633;PF07228;PF08448;PF08447;PF02894;PF01408;PF08386;PF00561;PF03777;PF14437;PF00383;PF07992;PF01494;PF03807;PF01370;PF13460;PF03779
CP042324.1	deepbgc	0.1.0	deepbgc	CP042324.1_8074314-8075214.1	8074314	8075214	900	1	1	1	0.50574	antibacterial	0.83	0.05	0.16	0.29		0.05	0.08	0.07	0.30	0.21	0.03	0.31	CP042324.1_CP042324.1_7172	PF00248	PF00248
CP042324.1	deepbgc	0.1.0	deepbgc	CP042324.1_8078645-8079161.1	8078645	8079161	516	1	3	0	0.57140	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	CP042324.1_CP042324.1_7177		PF04978;PF05163;PF12867
CP042324.1	deepbgc	0.1.0	deepbgc	CP042324.1_8080214-8081672.1	8080214	8081672	1458	2	2	1	0.63624	antibacterial	0.82	0.05	0.14	0.27		0.05	0.07	0.13	0.29	0.20	0.03	0.29	CP042324.1_CP042324.1_7179;CP042324.1_CP042324.1_7180	PF00248	PF00248;PF12680
CP042324.1	deepbgc	0.1.0	deepbgc	CP042324.1_8088609-8090017.1	8088609	8090017	1408	2	2	1	0.57086	antibacterial	0.86	0.06	0.18	0.25		0.00	0.09	0.12	0.33	0.20	0.03	0.29	CP042324.1_CP042324.1_7190;CP042324.1_CP042324.1_7191	PF00903	PF06983;PF00903
CP042324.1	deepbgc	0.1.0	deepbgc	CP042324.1_8090864-8092124.1	8090864	8092124	1260	1	3	1	0.53063	antibacterial	0.72	0.12	0.25	0.34		0.11	0.01	0.14	0.46	0.26	0.00	0.08	CP042324.1_CP042324.1_7193	PF01494	PF13450;PF01494;PF08491
CP042324.1	deepbgc	0.1.0	deepbgc	CP042324.1_8094247-8097420.1	8094247	8097420	3173	3	4	0	0.62085		0.40	0.04	0.30	0.15		0.00	0.11	0.07	0.32	0.25	0.03	0.29	CP042324.1_CP042324.1_7197;CP042324.1_CP042324.1_7198;CP042324.1_CP042324.1_7199		PF04686;PF00296;PF07714;PF00069
CP042324.1	deepbgc	0.1.0	deepbgc	CP042324.1_8168175-8170803.1	8168175	8170803	2628	3	3	2	0.59075	antibacterial	0.83	0.05	0.17	0.28		0.05	0.07	0.26	0.21	0.17	0.02	0.25	CP042324.1_CP042324.1_7261;CP042324.1_CP042324.1_7262;CP042324.1_CP042324.1_7263	PF00248;PF02668	PF13298;PF00248;PF02668
CP042324.1	deepbgc	0.1.0	deepbgc	CP042324.1_8172427-8173183.1	8172427	8173183	756	1	6	2	0.63484	antibacterial	0.52	0.07	0.10	0.44		0.00	0.38	0.18	0.38	0.02	0.02	0.03	CP042324.1_CP042324.1_7265	PF00975;PF00561	PF01738;PF12697;PF02230;PF12146;PF00561;PF00975
CP042324.1	deepbgc	0.1.0	deepbgc	CP042324.1_8174000-8184498.1	8174000	8184498	10498	10	19	5	0.61466		0.46	0.10	0.39	0.11	Polyketide	0.03	0.20	0.11	0.65	0.00	0.03	0.03	CP042324.1_CP042324.1_7267;CP042324.1_CP042324.1_7268;CP042324.1_CP042324.1_7269;CP042324.1_CP042324.1_7270;CP042324.1_CP042324.1_7271;CP042324.1_CP042324.1_7272;CP042324.1_CP042324.1_7273;CP042324.1_CP042324.1_7274;CP042324.1_CP042324.1_7275;CP042324.1_CP042324.1_7276	PF00107;PF08659;PF08240;PF01370;PF00106	PF13556;PF13602;PF00107;PF16912;PF02254;PF08240;PF13561;PF00106;PF08659;PF00440;PF11716;PF07398;PF03600;PF02040;PF05977;PF07690;PF01370;PF16363;PF01073
CP042324.1	deepbgc	0.1.0	deepbgc	CP042324.1_8190563-8218121.1	8190563	8218121	27558	29	63	9	0.75172		0.45	0.44	0.19	0.08		0.02	0.09	0.27	0.31	0.17	0.11	0.13	CP042324.1_CP042324.1_7283;CP042324.1_CP042324.1_7284;CP042324.1_CP042324.1_7285;CP042324.1_CP042324.1_7286;CP042324.1_CP042324.1_7287;CP042324.1_CP042324.1_7288;CP042324.1_CP042324.1_7289;CP042324.1_CP042324.1_7290;CP042324.1_CP042324.1_7291;CP042324.1_CP042324.1_7292;CP042324.1_CP042324.1_7293;CP042324.1_CP042324.1_7294;CP042324.1_CP042324.1_7295;CP042324.1_CP042324.1_7296;CP042324.1_CP042324.1_7297;CP042324.1_CP042324.1_7298;CP042324.1_CP042324.1_7299;CP042324.1_CP042324.1_7300;CP042324.1_CP042324.1_7301;CP042324.1_CP042324.1_7302;CP042324.1_CP042324.1_7303;CP042324.1_CP042324.1_7304;CP042324.1_CP042324.1_7305;CP042324.1_CP042324.1_7306;CP042324.1_CP042324.1_7307;CP042324.1_CP042324.1_7308;CP042324.1_CP042324.1_7309;CP042324.1_CP042324.1_7310;CP042324.1_CP042324.1_7311	PF03364;PF00561;PF01593;PF08659;PF01243;PF04055;PF01266;PF01494;PF00106	PF04972;PF14907;PF07228;PF10604;PF09297;PF00999;PF13493;PF00089;PF02983;PF10604;PF03364;PF01266;PF01946;PF03486;PF12831;PF00890;PF01494;PF00070;PF13450;PF01593;PF00106;PF08659;PF13561;PF01593;PF01266;PF01946;PF00070;PF07992;PF01494;PF12831;PF00890;PF13450;PF01593;PF00892;PF00083;PF13347;PF07690;PF03583;PF12697;PF00561;PF12146;PF05448;PF00326;PF00929;PF01032;PF01497;PF13401;PF00005;PF13191;PF13604;PF13304;PF13671;PF02492;PF13555;PF02463;PF13175;PF13476;PF01243;PF04055;PF04672;PF14602;PF00132;PF12464
CP042324.1	deepbgc	0.1.0	deepbgc	CP042324.1_8228984-8236096.1	8228984	8236096	7112	8	11	3	0.67244	antibacterial	0.80	0.06	0.19	0.16	Terpene	0.10	0.02	0.04	0.20	0.14	0.01	0.55	CP042324.1_CP042324.1_7319;CP042324.1_CP042324.1_7320;CP042324.1_CP042324.1_7321;CP042324.1_CP042324.1_7322;CP042324.1_CP042324.1_7323;CP042324.1_CP042324.1_7324;CP042324.1_CP042324.1_7325;CP042324.1_CP042324.1_7326	PF08659;PF00067;PF00106	PF00106;PF08659;PF13561;PF13460;PF03631;PF02746;PF13378;PF00067;PF03029;PF13479;PF05331
CP042324.1	deepbgc	0.1.0	deepbgc	CP042324.1_8241361-8241799.1	8241361	8241799	438	1	1	0	0.52761	antibacterial	0.89	0.01	0.03	0.09		0.00	0.01	0.05	0.02	0.46	0.01	0.46	CP042324.1_CP042324.1_7332		PF07883
CP042324.1	deepbgc	0.1.0	deepbgc	CP042324.1_8242468-8286584.1	8242468	8286584	44116	46	107	13	0.73889		0.29	0.47	0.33	0.14		0.06	0.36	0.31	0.20	0.11	0.01	0.04	CP042324.1_CP042324.1_7334;CP042324.1_CP042324.1_7335;CP042324.1_CP042324.1_7336;CP042324.1_CP042324.1_7337;CP042324.1_CP042324.1_7338;CP042324.1_CP042324.1_7339;CP042324.1_CP042324.1_7340;CP042324.1_CP042324.1_7341;CP042324.1_CP042324.1_7342;CP042324.1_CP042324.1_7343;CP042324.1_CP042324.1_7344;CP042324.1_CP042324.1_7345;CP042324.1_CP042324.1_7346;CP042324.1_CP042324.1_7347;CP042324.1_CP042324.1_7348;CP042324.1_CP042324.1_7349;CP042324.1_CP042324.1_7350;CP042324.1_CP042324.1_7351;CP042324.1_CP042324.1_7352;CP042324.1_CP042324.1_7353;CP042324.1_CP042324.1_7354;CP042324.1_CP042324.1_7355;CP042324.1_CP042324.1_7356;CP042324.1_CP042324.1_7357;CP042324.1_CP042324.1_7358;CP042324.1_CP042324.1_7359;CP042324.1_CP042324.1_7360;CP042324.1_CP042324.1_7361;CP042324.1_CP042324.1_7362;CP042324.1_CP042324.1_7363;CP042324.1_CP042324.1_7364;CP042324.1_CP042324.1_7365;CP042324.1_CP042324.1_7366;CP042324.1_CP042324.1_7367;CP042324.1_CP042324.1_7368;CP042324.1_CP042324.1_7369;CP042324.1_CP042324.1_7370;CP042324.1_CP042324.1_7371;CP042324.1_CP042324.1_7372;CP042324.1_CP042324.1_7373;CP042324.1_CP042324.1_7374;CP042324.1_CP042324.1_7375;CP042324.1_CP042324.1_7376;CP042324.1_CP042324.1_7377;CP042324.1_CP042324.1_7378;CP042324.1_CP042324.1_7379	PF00857;PF00171;PF00561;PF08242;PF00501;PF00067;PF03061;PF00891;PF00975;PF08241;PF00583;PF03992;PF01494	PF11563;PF00042;PF00970;PF08030;PF00175;PF01955;PF06532;PF02031;PF05547;PF00413;PF00126;PF13556;PF03466;PF03413;PF06779;PF07690;PF00083;PF06609;PF13347;PF00171;PF02775;PF00205;PF02776;PF00126;PF13556;PF03466;PF03575;PF12697;PF12146;PF00561;PF03096;PF00975;PF00440;PF02878;PF02879;PF02880;PF00408;PF00067;PF05175;PF13489;PF02353;PF13847;PF07021;PF13649;PF08241;PF08242;PF13578;PF13581;PF13302;PF00583;PF00989;PF13188;PF08448;PF13426;PF01590;PF13185;PF13492;PF07228;PF04203;PF03992;PF04486;PF04673;PF00891;PF13649;PF16864;PF08100;PF13229;PF07602;PF12708;PF05048;PF02659;PF04471;PF13156;PF00857;PF06737;PF00005;PF13555;PF13304;PF12128;PF00089;PF13365;PF09342;PF01925;PF13581;PF13589;PF02518;PF03259;PF05331;PF00009;PF08477;PF00071;PF01926;PF03029;PF11991;PF00743;PF07992;PF13738;PF13434;PF13450;PF00890;PF01494;PF14535;PF00501;PF03061;PF05138;PF06243;PF05138
CP042324.1	deepbgc	0.1.0	deepbgc	CP042324.1_8288407-8294133.1	8288407	8294133	5726	5	6	1	0.61630	antibacterial	0.66	0.04	0.13	0.40	Polyketide	0.01	0.00	0.17	0.69	0.05	0.06	0.03	CP042324.1_CP042324.1_7382;CP042324.1_CP042324.1_7383;CP042324.1_CP042324.1_7384;CP042324.1_CP042324.1_7385;CP042324.1_CP042324.1_7386	PF01636	PF05426;PF01636;PF05977;PF09835;PF07690;PF11706
CP042324.1	deepbgc	0.1.0	deepbgc	CP042324.1_8311648-8314828.1	8311648	8314828	3180	2	2	0	0.52537	antibacterial	0.86	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	CP042324.1_CP042324.1_7406;CP042324.1_CP042324.1_7407		PF02133;PF04616
CP042324.1	deepbgc	0.1.0	deepbgc	CP042324.1_8319330-8322151.1	8319330	8322151	2821	2	4	1	0.61003	antibacterial	0.87	0.06	0.18	0.25		0.00	0.07	0.27	0.23	0.17	0.02	0.27	CP042324.1_CP042324.1_7412;CP042324.1_CP042324.1_7413	PF02668	PF02837;PF00703;PF02836;PF02668
CP042324.1	deepbgc	0.1.0	deepbgc	CP042324.1_8438307-8466475.1	8438307	8466475	28168	27	48	3	0.69385		0.44	0.44	0.18	0.13		0.08	0.01	0.40	0.20	0.10	0.14	0.25	CP042324.1_CP042324.1_7516;CP042324.1_CP042324.1_7517;CP042324.1_CP042324.1_7518;CP042324.1_CP042324.1_7519;CP042324.1_CP042324.1_7520;CP042324.1_CP042324.1_7521;CP042324.1_CP042324.1_7522;CP042324.1_CP042324.1_7523;CP042324.1_CP042324.1_7524;CP042324.1_CP042324.1_7525;CP042324.1_CP042324.1_7526;CP042324.1_CP042324.1_7527;CP042324.1_CP042324.1_7528;CP042324.1_CP042324.1_7529;CP042324.1_CP042324.1_7530;CP042324.1_CP042324.1_7531;CP042324.1_CP042324.1_7532;CP042324.1_CP042324.1_7533;CP042324.1_CP042324.1_7534;CP042324.1_CP042324.1_7535;CP042324.1_CP042324.1_7536;CP042324.1_CP042324.1_7537;CP042324.1_CP042324.1_7538;CP042324.1_CP042324.1_7539;CP042324.1_CP042324.1_7540;CP042324.1_CP042324.1_7541;CP042324.1_CP042324.1_7542	PF01266;PF02585;PF01494	PF04029;PF04264;PF13581;PF13560;PF13413;PF01381;PF04149;PF04672;PF09339;PF12802;PF13412;PF01614;PF01740;PF13466;PF04343;PF14534;PF12680;PF02233;PF12769;PF01262;PF05222;PF02909;PF00440;PF00070;PF03486;PF07992;PF01494;PF01266;PF13450;PF13738;PF01494;PF03486;PF01872;PF07995;PF02746;PF13378;PF00300;PF13385;PF02210;PF00149;PF02585;PF00704;PF09346;PF14568;PF02031;PF00413;PF00150;PF00553
CP042324.1	deepbgc	0.1.0	deepbgc	CP042324.1_8468541-8563215.1	8468541	8563215	94674	88	209	23	0.91964	cytotoxic	0.48	0.54	0.21	0.15	NRP	0.01	0.64	0.08	0.42	0.00	0.04	0.02	CP042324.1_CP042324.1_7544;CP042324.1_CP042324.1_7545;CP042324.1_CP042324.1_7546;CP042324.1_CP042324.1_7547;CP042324.1_CP042324.1_7548;CP042324.1_CP042324.1_7549;CP042324.1_CP042324.1_7550;CP042324.1_CP042324.1_7551;CP042324.1_CP042324.1_7552;CP042324.1_CP042324.1_7553;CP042324.1_CP042324.1_7554;CP042324.1_CP042324.1_7555;CP042324.1_CP042324.1_7556;CP042324.1_CP042324.1_7557;CP042324.1_CP042324.1_7558;CP042324.1_CP042324.1_7559;CP042324.1_CP042324.1_7560;CP042324.1_CP042324.1_7561;CP042324.1_CP042324.1_7562;CP042324.1_CP042324.1_7563;CP042324.1_CP042324.1_7564;CP042324.1_CP042324.1_7565;CP042324.1_CP042324.1_7566;CP042324.1_CP042324.1_7567;CP042324.1_CP042324.1_7568;CP042324.1_CP042324.1_7569;CP042324.1_CP042324.1_7570;CP042324.1_CP042324.1_7571;CP042324.1_CP042324.1_7572;CP042324.1_CP042324.1_7573;CP042324.1_CP042324.1_7574;CP042324.1_CP042324.1_7575;CP042324.1_CP042324.1_7576;CP042324.1_CP042324.1_7577;CP042324.1_CP042324.1_7578;CP042324.1_CP042324.1_7579;CP042324.1_CP042324.1_7580;CP042324.1_CP042324.1_7581;CP042324.1_CP042324.1_7582;CP042324.1_CP042324.1_7583;CP042324.1_CP042324.1_7584;CP042324.1_CP042324.1_7585;CP042324.1_CP042324.1_7586;CP042324.1_CP042324.1_7587;CP042324.1_CP042324.1_7588;CP042324.1_CP042324.1_7589;CP042324.1_CP042324.1_7590;CP042324.1_CP042324.1_7591;CP042324.1_CP042324.1_7592;CP042324.1_CP042324.1_7593;CP042324.1_CP042324.1_7594;CP042324.1_CP042324.1_7595;CP042324.1_CP042324.1_7596;CP042324.1_CP042324.1_7597;CP042324.1_CP042324.1_7598;CP042324.1_CP042324.1_7599;CP042324.1_CP042324.1_7600;CP042324.1_CP042324.1_7601;CP042324.1_CP042324.1_7602;CP042324.1_CP042324.1_7603;CP042324.1_CP042324.1_7604;CP042324.1_CP042324.1_7605;CP042324.1_CP042324.1_7606;CP042324.1_CP042324.1_7607;CP042324.1_CP042324.1_7608;CP042324.1_CP042324.1_7609;CP042324.1_CP042324.1_7610;CP042324.1_CP042324.1_7611;CP042324.1_CP042324.1_7612;CP042324.1_CP042324.1_7613;CP042324.1_CP042324.1_7614;CP042324.1_CP042324.1_7615;CP042324.1_CP042324.1_7616;CP042324.1_CP042324.1_7617;CP042324.1_CP042324.1_7618;CP042324.1_CP042324.1_7619;CP042324.1_CP042324.1_7620;CP042324.1_CP042324.1_7621;CP042324.1_CP042324.1_7622;CP042324.1_CP042324.1_7623;CP042324.1_CP042324.1_7624;CP042324.1_CP042324.1_7625;CP042324.1_CP042324.1_7626;CP042324.1_CP042324.1_7627;CP042324.1_CP042324.1_7628;CP042324.1_CP042324.1_7629;CP042324.1_CP042324.1_7630;CP042324.1_CP042324.1_7631	PF00561;PF00583;PF01266;PF08659;PF08240;PF01494;PF01370;PF00903;PF01636;PF00067;PF00891;PF00975;PF08241;PF00857;PF00107;PF00501;PF00106;PF03364;PF08242;PF00248;PF08541;PF01408;PF00668	PF12802;PF01047;PF13463;PF12840;PF03466;PF00126;PF03446;PF12893;PF00903;PF08922;PF16653;PF03435;PF01113;PF02254;PF00440;PF02909;PF13828;PF13499;PF13833;PF13405;PF00036;PF13202;PF00196;PF08281;PF00072;PF07730;PF00561;PF08386;PF13977;PF16859;PF00440;PF13302;PF13420;PF00583;PF00903;PF00248;PF00248;PF13563;PF01186;PF01494;PF01266;PF13450;PF07885;PF00520;PF01872;PF07690;PF06779;PF01035;PF04343;PF11160;PF08240;PF00107;PF13602;PF01966;PF01494;PF05834;PF03486;PF07992;PF01946;PF01266;PF12831;PF00890;PF13450;PF01134;PF13738;PF04191;PF04140;PF08541;PF02797;PF00195;PF08392;PF01040;PF03640;PF13473;PF00127;PF06902;PF13459;PF13370;PF00496;PF00528;PF00528;PF13304;PF00005;PF13481;PF13191;PF13401;PF00004;PF02463;PF13193;PF00501;PF00550;PF00668;PF00501;PF13193;PF00668;PF00501;PF13489;PF01209;PF13847;PF13649;PF08242;PF08241;PF13193;PF00550;PF12697;PF00975;PF00561;PF01738;PF03435;PF01370;PF13460;PF01408;PF00891;PF13489;PF13649;PF08241;PF08242;PF00067;PF00975;PF12697;PF12146;PF13489;PF05219;PF13649;PF08242;PF08241;PF00664;PF00005;PF13555;PF13191;PF13401;PF13479;PF02463;PF00664;PF00005;PF13555;PF13191;PF02463;PF00425;PF13561;PF00106;PF01370;PF08659;PF00440;PF00903;PF12802;PF01047;PF09339;PF13412;PF13545;PF02333;PF01209;PF13649;PF08241;PF08242;PF09278;PF13411;PF00376;PF00027;PF02353;PF08241;PF13649;PF00392;PF07729;PF07690;PF00440;PF02909;PF07992;PF13450;PF01494;PF13560;PF01381;PF11512;PF13483;PF12706;PF12802;PF13463;PF01047;PF12840;PF13412;PF13545;PF01636;PF07730;PF00072;PF08281;PF04545;PF00196;PF13412;PF13302;PF00583;PF04672;PF08327;PF10604;PF03364;PF00440;PF13384;PF11716;PF12867;PF07398;PF04978;PF12867;PF13560;PF09339;PF13404;PF00857;PF01978;PF13463;PF12802;PF01047
CP042324.1	deepbgc	0.1.0	deepbgc	CP042324.1_8563781-8572627.1	8563781	8572627	8846	7	12	0	0.52668	antibacterial	0.78	0.07	0.13	0.33		0.00	0.07	0.16	0.22	0.31	0.04	0.24	CP042324.1_CP042324.1_7633;CP042324.1_CP042324.1_7634;CP042324.1_CP042324.1_7635;CP042324.1_CP042324.1_7636;CP042324.1_CP042324.1_7637;CP042324.1_CP042324.1_7638;CP042324.1_CP042324.1_7639		PF02678;PF05726;PF14542;PF03795;PF12844;PF13560;PF01381;PF01381;PF13384;PF13542;PF04632;PF13515
CP042324.1	deepbgc	0.1.0	deepbgc	CP042324.1_8577637-8584357.1	8577637	8584357	6720	6	9	0	0.54096	antibacterial	0.76	0.13	0.17	0.23		0.00	0.05	0.33	0.25	0.19	0.04	0.19	CP042324.1_CP042324.1_7645;CP042324.1_CP042324.1_7646;CP042324.1_CP042324.1_7647;CP042324.1_CP042324.1_7648;CP042324.1_CP042324.1_7649;CP042324.1_CP042324.1_7650		PF01978;PF12802;PF13463;PF01047;PF13340;PF07228;PF07228;PF02607;PF02310
CP042324.1	deepbgc	0.1.0	deepbgc	CP042324.1_8584817-8586174.1	8584817	8586174	1357	2	6	0	0.52045	antibacterial	0.81	0.10	0.17	0.22		0.00	0.07	0.40	0.19	0.20	0.02	0.16	CP042324.1_CP042324.1_7652;CP042324.1_CP042324.1_7653		PF12802;PF01047;PF13412;PF01325;PF09339;PF08570
CP042324.1	deepbgc	0.1.0	deepbgc	CP042324.1_8607695-8608637.1	8607695	8608637	942	1	4	0	0.53548	antibacterial	0.81	0.06	0.16	0.29		0.00	0.11	0.11	0.29	0.21	0.04	0.29	CP042324.1_CP042324.1_7677		PF14525;PF13384;PF12833;PF00165
CP042324.1	deepbgc	0.1.0	deepbgc	CP042324.1_8610944-8635644.1	8610944	8635644	24700	30	42	5	0.83777	antibacterial	0.54	0.26	0.20	0.31	Polyketide	0.01	0.08	0.12	0.68	0.08	0.03	0.08	CP042324.1_CP042324.1_7679;CP042324.1_CP042324.1_7680;CP042324.1_CP042324.1_7681;CP042324.1_CP042324.1_7682;CP042324.1_CP042324.1_7683;CP042324.1_CP042324.1_7684;CP042324.1_CP042324.1_7685;CP042324.1_CP042324.1_7686;CP042324.1_CP042324.1_7687;CP042324.1_CP042324.1_7688;CP042324.1_CP042324.1_7689;CP042324.1_CP042324.1_7690;CP042324.1_CP042324.1_7691;CP042324.1_CP042324.1_7692;CP042324.1_CP042324.1_7693;CP042324.1_CP042324.1_7694;CP042324.1_CP042324.1_7695;CP042324.1_CP042324.1_7696;CP042324.1_CP042324.1_7697;CP042324.1_CP042324.1_7698;CP042324.1_CP042324.1_7699;CP042324.1_CP042324.1_7700;CP042324.1_CP042324.1_7701;CP042324.1_CP042324.1_7702;CP042324.1_CP042324.1_7703;CP042324.1_CP042324.1_7704;CP042324.1_CP042324.1_7705;CP042324.1_CP042324.1_7706;CP042324.1_CP042324.1_7707;CP042324.1_CP042324.1_7708	PF00107;PF08659;PF01494;PF01370;PF00106	PF00881;PF02909;PF13358;PF09076;PF01494;PF07992;PF00890;PF01494;PF00890;PF07992;PF00107;PF00440;PF02909;PF13586;PF01609;PF10756;PF13011;PF01527;PF13518;PF13384;PF13551;PF13565;PF00665;PF13683;PF13333;PF14145;PF01548;PF13022;PF00440;PF00356;PF00106;PF08659;PF01370;PF13561;PF06197;PF13359;PF01609;PF13613;PF04072;PF13561;PF00106;PF00440
CP042324.1	deepbgc	0.1.0	deepbgc	CP042324.1_8642870-8643870.1	8642870	8643870	1000	2	3	0	0.54261	antibacterial	0.61	0.05	0.12	0.17		0.00	0.05	0.39	0.19	0.17	0.02	0.21	CP042324.1_CP042324.1_7716;CP042324.1_CP042324.1_7717		PF14079;PF13305;PF00440
